,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,4,Accelerometer,-0.12300000000000001,0.368,-0.871,1567180430848
1,4,Accelerometer,-0.12300000000000001,0.368,-0.877,1567180430858
2,4,Accelerometer,-0.12300000000000001,0.365,-0.8759999999999999,1567180430868
3,4,Accelerometer,-0.121,0.365,-0.879,1567180430878
4,4,Accelerometer,-0.12300000000000001,0.366,-0.8759999999999999,1567180430888
5,4,Accelerometer,-0.124,0.365,-0.875,1567180430898
6,4,Accelerometer,-0.121,0.368,-0.875,1567180430908
7,4,Accelerometer,-0.122,0.37200000000000005,-0.8759999999999999,1567180430918
8,4,Accelerometer,-0.12300000000000001,0.37200000000000005,-0.875,1567180430928
9,4,Accelerometer,-0.122,0.371,-0.8740000000000001,1567180430938
10,4,Accelerometer,-0.124,0.373,-0.872,1567180430948
11,4,Accelerometer,-0.122,0.373,-0.872,1567180430958
12,4,Accelerometer,-0.124,0.371,-0.8759999999999999,1567180430968
13,4,Accelerometer,-0.12300000000000001,0.371,-0.8759999999999999,1567180430978
14,4,Accelerometer,-0.122,0.369,-0.875,1567180430988
15,4,Accelerometer,-0.124,0.368,-0.875,1567180430998
16,4,Accelerometer,-0.125,0.369,-0.875,1567180431008
17,4,Accelerometer,-0.124,0.369,-0.875,1567180431018
18,4,Accelerometer,-0.12300000000000001,0.369,-0.873,1567180431028
19,4,Accelerometer,-0.125,0.37,-0.875,1567180431038
20,4,Accelerometer,-0.125,0.371,-0.873,1567180431048
21,4,Accelerometer,-0.124,0.371,-0.873,1567180431058
22,4,Accelerometer,-0.124,0.373,-0.873,1567180431068
23,4,Accelerometer,-0.125,0.37200000000000005,-0.875,1567180431078
24,4,Accelerometer,-0.124,0.37200000000000005,-0.875,1567180431088
25,4,Accelerometer,-0.12300000000000001,0.369,-0.875,1567180431098
26,4,Accelerometer,-0.124,0.37,-0.875,1567180431108
27,4,Accelerometer,-0.12300000000000001,0.371,-0.875,1567180431118
28,4,Accelerometer,-0.12300000000000001,0.368,-0.8759999999999999,1567180431128
29,4,Accelerometer,-0.124,0.368,-0.879,1567180431138
30,4,Accelerometer,-0.125,0.37,-0.875,1567180431148
31,4,Accelerometer,-0.124,0.371,-0.875,1567180431158
32,4,Accelerometer,-0.125,0.371,-0.875,1567180431168
33,4,Accelerometer,-0.12300000000000001,0.373,-0.875,1567180431178
34,4,Accelerometer,-0.124,0.373,-0.8740000000000001,1567180431188
35,4,Accelerometer,-0.124,0.37200000000000005,-0.875,1567180431198
36,4,Accelerometer,-0.125,0.371,-0.875,1567180431208
37,4,Accelerometer,-0.12300000000000001,0.368,-0.875,1567180431218
38,4,Accelerometer,-0.12300000000000001,0.369,-0.875,1567180431228
39,4,Accelerometer,-0.122,0.37,-0.875,1567180431238
40,4,Accelerometer,-0.124,0.369,-0.875,1567180431248
41,4,Accelerometer,-0.12300000000000001,0.369,-0.875,1567180431258
42,4,Accelerometer,-0.12300000000000001,0.369,-0.877,1567180431268
43,4,Accelerometer,-0.121,0.369,-0.875,1567180431278
44,4,Accelerometer,-0.122,0.371,-0.8740000000000001,1567180431288
45,4,Accelerometer,-0.124,0.371,-0.8740000000000001,1567180431298
46,4,Accelerometer,-0.12300000000000001,0.371,-0.8740000000000001,1567180431308
47,4,Accelerometer,-0.12300000000000001,0.373,-0.8740000000000001,1567180431318
48,4,Accelerometer,-0.12300000000000001,0.371,-0.873,1567180431328
49,4,Accelerometer,-0.125,0.371,-0.8740000000000001,1567180431338
50,4,Accelerometer,-0.124,0.37,-0.8740000000000001,1567180431348
51,4,Accelerometer,-0.12300000000000001,0.369,-0.8740000000000001,1567180431358
52,4,Accelerometer,-0.125,0.369,-0.873,1567180431368
53,4,Accelerometer,-0.124,0.37,-0.875,1567180431378
54,4,Accelerometer,-0.124,0.369,-0.877,1567180431388
55,4,Accelerometer,-0.122,0.369,-0.873,1567180431398
56,4,Accelerometer,-0.122,0.37,-0.875,1567180431408
57,4,Accelerometer,-0.122,0.368,-0.8740000000000001,1567180431418
58,4,Accelerometer,-0.12300000000000001,0.371,-0.8740000000000001,1567180431428
59,4,Accelerometer,-0.12300000000000001,0.373,-0.877,1567180431438
60,4,Accelerometer,-0.124,0.37200000000000005,-0.871,1567180431448
61,4,Accelerometer,-0.127,0.371,-0.872,1567180431458
62,4,Accelerometer,-0.124,0.369,-0.873,1567180431468
63,4,Accelerometer,-0.122,0.368,-0.8740000000000001,1567180431478
64,4,Accelerometer,-0.122,0.369,-0.875,1567180431488
65,4,Accelerometer,-0.12300000000000001,0.368,-0.8740000000000001,1567180431498
66,4,Accelerometer,-0.12300000000000001,0.36700000000000005,-0.875,1567180431508
67,4,Accelerometer,-0.12300000000000001,0.369,-0.875,1567180431518
68,4,Accelerometer,-0.124,0.369,-0.8740000000000001,1567180431528
69,4,Accelerometer,-0.125,0.37,-0.875,1567180431538
70,4,Accelerometer,-0.125,0.37200000000000005,-0.875,1567180431548
71,4,Accelerometer,-0.12300000000000001,0.373,-0.875,1567180431558
72,4,Accelerometer,-0.12300000000000001,0.373,-0.875,1567180431568
73,4,Accelerometer,-0.124,0.371,-0.8759999999999999,1567180431578
74,4,Accelerometer,-0.124,0.37,-0.8740000000000001,1567180431588
75,4,Accelerometer,-0.121,0.37,-0.875,1567180431598
76,4,Accelerometer,-0.122,0.369,-0.875,1567180431608
77,4,Accelerometer,-0.122,0.368,-0.873,1567180431618
78,4,Accelerometer,-0.122,0.368,-0.8740000000000001,1567180431628
79,4,Accelerometer,-0.125,0.368,-0.875,1567180431638
80,4,Accelerometer,-0.124,0.368,-0.875,1567180431648
81,4,Accelerometer,-0.124,0.37,-0.875,1567180431658
82,4,Accelerometer,-0.124,0.37200000000000005,-0.8740000000000001,1567180431668
83,4,Accelerometer,-0.12300000000000001,0.37,-0.8759999999999999,1567180431678
84,4,Accelerometer,-0.12300000000000001,0.368,-0.8740000000000001,1567180431688
85,4,Accelerometer,-0.125,0.37,-0.873,1567180431698
86,4,Accelerometer,-0.124,0.369,-0.873,1567180431708
87,4,Accelerometer,-0.12300000000000001,0.371,-0.875,1567180431718
88,4,Accelerometer,-0.12300000000000001,0.37,-0.875,1567180431728
89,4,Accelerometer,-0.124,0.37,-0.873,1567180431738
90,4,Accelerometer,-0.12300000000000001,0.37,-0.873,1567180431748
91,4,Accelerometer,-0.124,0.369,-0.8759999999999999,1567180431758
92,4,Accelerometer,-0.122,0.369,-0.8759999999999999,1567180431768
93,4,Accelerometer,-0.122,0.371,-0.873,1567180431778
94,4,Accelerometer,-0.12300000000000001,0.369,-0.8740000000000001,1567180431788
95,4,Accelerometer,-0.12300000000000001,0.37,-0.875,1567180431798
96,4,Accelerometer,-0.12300000000000001,0.369,-0.873,1567180431808
97,4,Accelerometer,-0.124,0.371,-0.875,1567180431818
98,4,Accelerometer,-0.12300000000000001,0.37,-0.875,1567180431828
99,4,Accelerometer,-0.12300000000000001,0.371,-0.875,1567180431838
100,4,Accelerometer,-0.122,0.37200000000000005,-0.873,1567180431848
101,4,Accelerometer,-0.12300000000000001,0.37200000000000005,-0.875,1567180431858
102,4,Accelerometer,-0.125,0.37,-0.875,1567180431868
103,4,Accelerometer,-0.125,0.369,-0.875,1567180431878
104,4,Accelerometer,-0.12300000000000001,0.36700000000000005,-0.873,1567180431888
105,4,Accelerometer,-0.12300000000000001,0.369,-0.873,1567180431898
106,4,Accelerometer,-0.124,0.368,-0.8740000000000001,1567180431908
107,4,Accelerometer,-0.124,0.37,-0.872,1567180431918
108,4,Accelerometer,-0.12300000000000001,0.371,-0.873,1567180431928
109,4,Accelerometer,-0.124,0.37,-0.873,1567180431938
110,4,Accelerometer,-0.12300000000000001,0.371,-0.871,1567180431948
111,4,Accelerometer,-0.122,0.368,-0.871,1567180431958
112,4,Accelerometer,-0.12300000000000001,0.37,-0.872,1567180431968
113,4,Accelerometer,-0.122,0.369,-0.875,1567180431978
114,4,Accelerometer,-0.122,0.368,-0.872,1567180431988
115,4,Accelerometer,-0.12300000000000001,0.368,-0.872,1567180431998
116,4,Accelerometer,-0.124,0.369,-0.872,1567180432008
117,4,Accelerometer,-0.124,0.369,-0.872,1567180432018
118,4,Accelerometer,-0.12300000000000001,0.373,-0.8740000000000001,1567180432028
119,4,Accelerometer,-0.124,0.371,-0.8740000000000001,1567180432038
120,4,Accelerometer,-0.124,0.37,-0.8740000000000001,1567180432048
121,4,Accelerometer,-0.125,0.369,-0.873,1567180432058
122,4,Accelerometer,-0.125,0.37,-0.875,1567180432068
123,4,Accelerometer,-0.126,0.37,-0.875,1567180432078
124,4,Accelerometer,-0.125,0.369,-0.872,1567180432088
125,4,Accelerometer,-0.122,0.371,-0.875,1567180432098
126,4,Accelerometer,-0.124,0.371,-0.875,1567180432108
127,4,Accelerometer,-0.12300000000000001,0.37,-0.875,1567180432118
128,4,Accelerometer,-0.125,0.371,-0.875,1567180432128
129,4,Accelerometer,-0.125,0.371,-0.8759999999999999,1567180432138
130,4,Accelerometer,-0.125,0.37,-0.875,1567180432148
131,4,Accelerometer,-0.12300000000000001,0.369,-0.873,1567180432158
132,4,Accelerometer,-0.124,0.371,-0.872,1567180432168
133,4,Accelerometer,-0.12300000000000001,0.37200000000000005,-0.8740000000000001,1567180432178
134,4,Accelerometer,-0.12300000000000001,0.368,-0.873,1567180432188
135,4,Accelerometer,-0.124,0.37,-0.8740000000000001,1567180432198
136,4,Accelerometer,-0.122,0.369,-0.8740000000000001,1567180432208
137,4,Accelerometer,-0.12300000000000001,0.37,-0.873,1567180432218
138,4,Accelerometer,-0.124,0.37,-0.873,1567180432228
139,4,Accelerometer,-0.125,0.37,-0.8740000000000001,1567180432238
140,4,Accelerometer,-0.124,0.369,-0.872,1567180432248
141,4,Accelerometer,-0.124,0.37,-0.8740000000000001,1567180432258
142,4,Accelerometer,-0.12300000000000001,0.371,-0.873,1567180432268
143,4,Accelerometer,-0.124,0.37200000000000005,-0.872,1567180432278
144,4,Accelerometer,-0.12300000000000001,0.37,-0.872,1567180432288
145,4,Accelerometer,-0.12300000000000001,0.369,-0.8740000000000001,1567180432298
146,4,Accelerometer,-0.12300000000000001,0.371,-0.873,1567180432308
147,4,Accelerometer,-0.125,0.368,-0.875,1567180432318
148,4,Accelerometer,-0.12300000000000001,0.369,-0.875,1567180432328
149,4,Accelerometer,-0.12300000000000001,0.369,-0.8759999999999999,1567180432338
150,4,Accelerometer,-0.12300000000000001,0.37,-0.873,1567180432348
151,4,Accelerometer,-0.125,0.37,-0.872,1567180432358
152,4,Accelerometer,-0.124,0.37,-0.872,1567180432368
153,4,Accelerometer,-0.124,0.37,-0.875,1567180432378
154,4,Accelerometer,-0.124,0.369,-0.872,1567180432388
155,4,Accelerometer,-0.12300000000000001,0.37,-0.875,1567180432398
156,4,Accelerometer,-0.125,0.37,-0.8740000000000001,1567180432408
157,4,Accelerometer,-0.12300000000000001,0.369,-0.875,1567180432418
158,4,Accelerometer,-0.124,0.371,-0.872,1567180432428
159,4,Accelerometer,-0.12300000000000001,0.37200000000000005,-0.873,1567180432438
160,4,Accelerometer,-0.122,0.37200000000000005,-0.8740000000000001,1567180432448
161,4,Accelerometer,-0.12300000000000001,0.371,-0.8740000000000001,1567180432458
162,4,Accelerometer,-0.124,0.37,-0.875,1567180432468
163,4,Accelerometer,-0.12300000000000001,0.369,-0.873,1567180432478
164,4,Accelerometer,-0.124,0.37,-0.875,1567180432488
165,4,Accelerometer,-0.125,0.37,-0.875,1567180432498
166,4,Accelerometer,-0.12300000000000001,0.371,-0.873,1567180432508
167,4,Accelerometer,-0.122,0.369,-0.8740000000000001,1567180432518
168,4,Accelerometer,-0.12300000000000001,0.369,-0.8759999999999999,1567180432528
169,4,Accelerometer,-0.12300000000000001,0.37,-0.875,1567180432538
170,4,Accelerometer,-0.122,0.37,-0.875,1567180432548
171,4,Accelerometer,-0.12300000000000001,0.37,-0.873,1567180432558
172,4,Accelerometer,-0.124,0.369,-0.8740000000000001,1567180432568
173,4,Accelerometer,-0.125,0.37,-0.8740000000000001,1567180432578
174,4,Accelerometer,-0.12300000000000001,0.371,-0.871,1567180432588
175,4,Accelerometer,-0.122,0.369,-0.875,1567180432598
176,4,Accelerometer,-0.124,0.37,-0.875,1567180432608
177,4,Accelerometer,-0.12300000000000001,0.369,-0.8740000000000001,1567180432618
178,4,Accelerometer,-0.12300000000000001,0.371,-0.872,1567180432628
179,4,Accelerometer,-0.124,0.37,-0.873,1567180432638
180,4,Accelerometer,-0.125,0.371,-0.8759999999999999,1567180432648
181,4,Accelerometer,-0.12300000000000001,0.371,-0.875,1567180432658
182,4,Accelerometer,-0.12300000000000001,0.369,-0.8740000000000001,1567180432668
183,4,Accelerometer,-0.12300000000000001,0.369,-0.875,1567180432678
184,4,Accelerometer,-0.125,0.37200000000000005,-0.8740000000000001,1567180432688
185,4,Accelerometer,-0.124,0.369,-0.87,1567180432698
186,4,Accelerometer,-0.122,0.37,-0.871,1567180432708
187,4,Accelerometer,-0.124,0.369,-0.8740000000000001,1567180432718
188,4,Accelerometer,-0.12300000000000001,0.37200000000000005,-0.875,1567180432728
189,4,Accelerometer,-0.12300000000000001,0.37,-0.8740000000000001,1567180432738
190,4,Accelerometer,-0.122,0.36700000000000005,-0.872,1567180432748
191,4,Accelerometer,-0.125,0.369,-0.8740000000000001,1567180432758
192,4,Accelerometer,-0.125,0.369,-0.875,1567180432768
193,4,Accelerometer,-0.122,0.37,-0.8740000000000001,1567180432778
194,4,Accelerometer,-0.124,0.37200000000000005,-0.8740000000000001,1567180432788
195,4,Accelerometer,-0.125,0.369,-0.872,1567180432798
196,4,Accelerometer,-0.125,0.369,-0.8740000000000001,1567180432808
197,4,Accelerometer,-0.12300000000000001,0.369,-0.873,1567180432818
198,4,Accelerometer,-0.12300000000000001,0.369,-0.875,1567180432828
199,4,Accelerometer,-0.122,0.37200000000000005,-0.8740000000000001,1567180432838
200,4,Accelerometer,-0.124,0.37,-0.8759999999999999,1567180432848
201,4,Accelerometer,-0.121,0.37,-0.8740000000000001,1567180432858
202,4,Accelerometer,-0.122,0.369,-0.875,1567180432868
203,4,Accelerometer,-0.124,0.368,-0.873,1567180432878
204,4,Accelerometer,-0.12300000000000001,0.371,-0.8740000000000001,1567180432888
205,4,Accelerometer,-0.12300000000000001,0.371,-0.8740000000000001,1567180432898
206,4,Accelerometer,-0.127,0.37,-0.8759999999999999,1567180432908
207,4,Accelerometer,-0.124,0.368,-0.8759999999999999,1567180432918
208,4,Accelerometer,-0.124,0.369,-0.875,1567180432928
209,4,Accelerometer,-0.124,0.369,-0.872,1567180432938
210,4,Accelerometer,-0.124,0.37,-0.871,1567180432948
211,4,Accelerometer,-0.124,0.369,-0.875,1567180432958
212,4,Accelerometer,-0.12300000000000001,0.37,-0.8759999999999999,1567180432968
213,4,Accelerometer,-0.126,0.37,-0.8740000000000001,1567180432978
214,4,Accelerometer,-0.12300000000000001,0.37,-0.875,1567180432988
215,4,Accelerometer,-0.124,0.371,-0.872,1567180432998
216,4,Accelerometer,-0.12300000000000001,0.369,-0.872,1567180433008
217,4,Accelerometer,-0.12300000000000001,0.368,-0.872,1567180433018
218,4,Accelerometer,-0.124,0.37200000000000005,-0.875,1567180433028
219,4,Accelerometer,-0.124,0.37200000000000005,-0.873,1567180433038
220,4,Accelerometer,-0.124,0.369,-0.875,1567180433048
221,4,Accelerometer,-0.122,0.368,-0.8740000000000001,1567180433058
